user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
6538,28,Student,15517.66,429,4345.9,Fashion,6,4,0,0,4.89,India,2024-07-20,0.280061555672698,176.4,High Risk
6539,41,Unemployed,5166.01,394,1405.12,Electronics,3,4,0,0,1.38,USA,2024-08-17,0.271993279145801,190.4,High Risk
6540,42,Student,21415.54,321,5000.0,Electronics,9,19,3,0,6.71,Germany,2024-09-03,0.2334753174563891,309.6,High Risk
6541,26,Self-Employed,60199.42,563,5000.0,Fashion,12,0,0,0,2.43,UK,2024-07-05,0.0830572786249435,114.8,Medium Risk
6542,45,Self-Employed,107063.16,826,5000.0,Beauty,9,5,0,0,7.51,UK,2024-12-17,0.0467014050397914,19.6,Low Risk
6543,48,Self-Employed,45617.14,577,5000.0,Electronics,9,4,0,0,6.6,Canada,2023-04-29,0.1096079236883329,117.2,Medium Risk
6544,36,Self-Employed,39387.47,508,5000.0,Home,3,2,0,0,6.38,Canada,2024-12-10,0.1269439240448802,140.8,High Risk
6545,51,Unemployed,19313.87,351,1828.67,Sports,9,0,2,0,4.66,Australia,2024-08-14,0.0946816976608002,239.6,High Risk
6546,31,Self-Employed,47539.8,558,5000.0,Sports,9,2,0,0,1.59,India,2023-05-05,0.1051750322887349,120.8,Medium Risk
6547,56,Unemployed,10347.11,300,649.34,Fashion,12,5,1,1,9.51,UK,2024-10-13,0.0627556873368505,250.0,Medium Risk
6548,38,Unemployed,13904.14,363,100.0,Beauty,6,1,0,1,1.24,USA,2023-01-24,0.007192102496091,196.8,High Risk
6549,36,Unemployed,8690.81,300,1519.33,Sports,12,21,2,1,9.29,Canada,2023-03-13,0.1748202986833218,302.0,High Risk
6550,43,Salaried,65863.49,612,5000.0,Beauty,12,4,1,0,2.86,India,2023-01-03,0.075914592439605,123.2,Medium Risk
6551,40,Salaried,55126.25,536,5000.0,Electronics,12,15,1,1,8.94,UK,2023-02-16,0.0907008911362554,175.60000000000002,High Risk
6552,27,Salaried,54065.62,612,5000.0,Fashion,9,5,0,0,1.72,India,2023-02-12,0.0924802120090364,105.2,Medium Risk
6553,53,Self-Employed,61164.09,563,5000.0,Home,9,9,1,0,3.68,Australia,2023-02-07,0.0817473128432058,152.8,Medium Risk
6554,20,Self-Employed,37824.02,491,5000.0,Fashion,9,14,1,1,2.65,Australia,2024-11-27,0.13219113145562,191.6,High Risk
6555,52,Unemployed,18253.32,424,5000.0,Electronics,6,0,0,0,1.04,USA,2023-03-30,0.273922771309548,170.4,High Risk
6556,26,Self-Employed,59617.86,540,5000.0,Beauty,3,6,1,0,3.19,Australia,2023-04-24,0.0838674853475116,156.0,High Risk
6557,28,Unemployed,5023.75,300,1563.02,Electronics,9,16,2,1,9.9,UK,2023-03-13,0.311126150783777,292.0,High Risk
6558,27,Self-Employed,29641.24,333,5000.0,Fashion,12,12,2,0,6.47,India,2024-10-19,0.1686839012133095,270.8,High Risk
6559,29,Student,15227.31,345,3494.75,Home,12,15,1,0,2.65,Canada,2023-01-15,0.2295054083748213,252.0,High Risk
6560,51,Salaried,35693.31,465,5000.0,Beauty,12,7,1,1,8.45,UK,2024-10-25,0.1400822731206492,188.0,High Risk
6561,58,Salaried,38927.04,455,5000.0,Fashion,12,24,2,1,3.15,UK,2024-09-30,0.1284454199445937,246.0,High Risk
6562,23,Student,14113.61,338,100.0,Home,9,15,2,1,8.93,Germany,2023-05-19,0.0070853594509129,274.8,High Risk
6563,47,Self-Employed,8498.83,328,3558.22,Home,12,1,0,0,3.21,India,2023-03-01,0.4186717465815883,210.8,High Risk
6564,35,Salaried,63170.6,440,5000.0,Beauty,6,26,6,1,8.59,UK,2023-02-28,0.0791507441752967,336.0,High Risk
6565,31,Salaried,59844.81,545,5000.0,Fashion,9,16,1,1,8.53,Australia,2024-11-26,0.08354943394423,174.0,High Risk
6566,40,Student,13954.38,375,1742.33,Home,9,3,0,0,8.08,India,2023-04-22,0.1248590048429238,196.0,High Risk
6567,28,Unemployed,12292.29,361,1608.62,Beauty,12,5,1,0,7.0,India,2024-08-25,0.1308641432963263,225.6,High Risk
6568,57,Unemployed,11267.23,326,5000.0,Beauty,9,14,1,1,9.35,Australia,2024-12-08,0.4437647940088203,257.6,High Risk
6569,51,Salaried,86206.93,673,5000.0,Sports,6,21,2,0,4.52,USA,2024-11-28,0.0579999774960087,152.8,Medium Risk
6570,51,Student,16412.73,357,5000.0,Sports,6,3,0,1,8.06,Canada,2024-12-18,0.3046415800418334,203.2,High Risk
6571,48,Salaried,51254.99,561,5000.0,Sports,3,4,0,0,9.19,Canada,2024-08-17,0.0975514774268807,123.6,Medium Risk
6572,45,Salaried,96783.26,713,5000.0,Beauty,12,12,2,0,4.46,Germany,2023-01-30,0.0516618266423346,118.8,Low Risk
6573,31,Self-Employed,104673.58,842,5000.0,Electronics,9,3,0,0,3.2,UK,2024-10-14,0.0477675455449216,9.2,Low Risk
6574,41,Salaried,47356.31,527,5000.0,Beauty,9,14,1,0,5.43,UK,2023-03-06,0.1055825506674823,177.20000000000002,High Risk
6575,42,Unemployed,13908.04,346,5000.0,Sports,9,19,2,0,6.05,India,2024-12-19,0.3595042867291149,279.6,High Risk
6576,20,Self-Employed,39535.29,386,5000.0,Home,6,20,2,1,4.03,Canada,2023-01-24,0.1264692885773697,265.6,High Risk
6577,36,Self-Employed,51461.09,535,5000.0,Beauty,3,0,0,0,9.99,Australia,2024-07-23,0.0971607869168725,126.0,High Risk
6578,52,Unemployed,16502.77,375,5000.0,Home,9,16,1,1,1.02,Canada,2023-03-31,0.3029794392092964,242.0,High Risk
6579,30,Unemployed,5000.0,357,1518.89,Sports,6,0,0,1,2.54,Australia,2023-01-28,0.303778,197.2,High Risk
6580,36,Self-Employed,43753.55,521,5000.0,Sports,3,0,0,0,7.67,Germany,2024-07-29,0.1142764415687412,131.6,High Risk
6581,37,Unemployed,12113.87,300,3458.04,Home,3,20,3,1,1.25,Canada,2023-03-31,0.2854612109920281,320.0,High Risk
6582,34,Unemployed,5000.0,344,1367.64,Sports,12,1,0,0,6.88,UK,2024-09-24,0.273528,204.4,High Risk
6583,32,Salaried,59229.07,618,4851.1,Home,3,3,0,0,9.48,UK,2024-11-23,0.081904038000259,98.8,Medium Risk
6584,21,Student,6792.33,300,1800.64,Home,6,9,1,0,1.03,Australia,2023-03-08,0.2650990160960966,258.0,Medium Risk
6585,34,Salaried,45794.17,482,5000.0,Electronics,9,0,0,0,2.83,India,2024-12-30,0.1091842040154893,147.20000000000002,High Risk
6586,28,Self-Employed,83697.45,648,5000.0,Sports,3,12,2,0,6.13,Australia,2023-04-09,0.0597389765160109,144.8,Medium Risk
6587,41,Self-Employed,24558.45,392,5000.0,Electronics,9,0,0,1,4.86,Australia,2023-01-19,0.2035959109797238,183.2,High Risk
6588,21,Unemployed,5000.0,317,1612.5,Home,9,4,0,1,3.95,USA,2024-09-27,0.3225,221.2,High Risk
6589,53,Unemployed,13330.49,308,2565.97,Electronics,3,12,1,0,9.65,UK,2023-03-31,0.1924887982362238,260.8,High Risk
6590,48,Salaried,83365.15,682,5000.0,Electronics,3,12,1,0,5.3,Germany,2024-11-25,0.0599771007429363,111.2,Medium Risk
6591,23,Salaried,20300.64,379,5000.0,Beauty,3,1,0,0,1.11,Australia,2024-09-26,0.2462976536700321,190.4,High Risk
6592,30,Salaried,30898.76,496,5000.0,Fashion,9,3,0,0,4.14,Canada,2024-08-05,0.1618187914337015,147.6,High Risk
6593,20,Unemployed,10551.58,334,2497.14,Fashion,3,12,1,1,4.91,Germany,2024-12-31,0.2366602916340491,250.4,High Risk
6594,27,Student,11103.55,366,1049.79,Fashion,3,3,0,1,3.73,Germany,2023-03-19,0.0945454381706751,199.6,High Risk
6595,52,Self-Employed,94841.49,756,5000.0,Electronics,9,1,0,0,9.69,Canada,2023-06-10,0.0527195428920401,39.6,Low Risk
6596,31,Self-Employed,8036.49,337,2068.97,Home,3,20,1,0,9.67,UK,2024-12-07,0.2574469700080508,265.20000000000005,High Risk
6597,28,Salaried,70778.78,635,5000.0,Beauty,3,15,1,0,4.02,Germany,2024-09-29,0.0706426417635342,136.0,Medium Risk
6598,49,Salaried,61430.5,521,5000.0,Electronics,9,16,2,0,6.9,India,2023-05-10,0.0813927934820651,203.6,High Risk
6599,56,Student,15235.89,408,100.0,Fashion,12,2,0,0,9.32,UK,2024-08-22,0.0065634498542585,180.8,High Risk
6600,57,Student,8064.93,303,296.98,Fashion,9,4,1,1,7.38,India,2023-03-20,0.0368236302112975,246.8,High Risk
6601,18,Student,13970.56,335,4899.77,Beauty,12,8,2,1,4.37,Germany,2023-02-14,0.3507210877731458,262.0,High Risk
6602,43,Student,16528.0,411,5000.0,Sports,6,2,0,1,5.84,Canada,2024-10-09,0.3025169409486931,179.60000000000002,High Risk
6603,23,Unemployed,8768.38,300,1677.63,Beauty,9,14,1,0,1.66,Germany,2024-09-13,0.1913272463100367,268.0,High Risk
6604,37,Unemployed,7157.66,300,1780.16,Electronics,6,6,1,0,8.67,UK,2024-11-04,0.2487069796553622,252.0,Medium Risk
6605,54,Unemployed,18262.89,398,4712.99,Home,6,2,0,1,2.13,USA,2024-11-12,0.2580637566124529,184.8,High Risk
6606,50,Salaried,37741.76,367,5000.0,Home,6,14,2,0,5.16,UK,2023-04-01,0.1324792484505227,261.20000000000005,High Risk
6607,59,Unemployed,17332.01,448,2176.08,Home,12,5,0,0,6.08,Germany,2023-03-21,0.1255526623859552,170.8,High Risk
6608,34,Unemployed,10636.2,319,2531.92,Home,9,15,1,0,8.44,Canada,2024-11-28,0.2380474229518061,262.4,High Risk
6609,30,Salaried,55983.11,467,5000.0,Sports,3,13,3,1,3.48,Germany,2024-12-22,0.0893126516193902,239.2,High Risk
6610,29,Student,19271.83,374,5000.0,Home,3,7,1,1,5.01,USA,2023-06-15,0.2594460411906912,224.4,High Risk
6611,59,Self-Employed,35970.9,481,5000.0,Sports,3,2,0,0,8.31,Canada,2024-12-10,0.1390012482312091,151.6,High Risk
6612,40,Salaried,51963.47,586,5000.0,Beauty,12,10,1,0,8.56,USA,2024-12-27,0.0962214417166521,145.60000000000002,Medium Risk
6613,36,Self-Employed,71673.12,622,5000.0,Home,3,14,1,0,4.93,UK,2023-05-17,0.0697611601113499,139.2,Medium Risk
6614,36,Unemployed,14547.66,356,4437.36,Beauty,9,0,0,0,4.54,USA,2023-06-15,0.3050222510011919,197.6,High Risk
6615,23,Self-Employed,38670.82,456,5000.0,Beauty,12,4,0,0,1.3,UK,2024-11-04,0.1292964566047474,165.60000000000002,High Risk
6616,30,Student,16494.47,345,3892.39,Electronics,3,1,0,0,1.91,India,2023-01-01,0.2359815138043234,204.0,High Risk
6617,48,Unemployed,14482.97,379,2031.55,Home,3,3,0,0,4.09,Canada,2023-05-21,0.1402716431781603,194.4,High Risk
6618,41,Student,22037.96,349,5000.0,Fashion,6,13,2,1,1.88,India,2024-12-15,0.226881253981766,266.4,High Risk
6619,21,Salaried,35906.28,463,5000.0,Beauty,6,13,1,0,9.31,USA,2023-02-13,0.1392514067177106,200.8,High Risk
6620,34,Self-Employed,34862.22,414,2913.38,Electronics,3,9,1,0,6.07,USA,2023-04-23,0.0835684015533147,212.4,High Risk
6621,24,Self-Employed,40582.42,433,5000.0,Home,9,16,2,1,5.74,USA,2023-03-18,0.1232060581897284,238.8,High Risk
6622,27,Unemployed,10871.15,347,2362.86,Beauty,12,16,1,1,4.12,Germany,2023-06-09,0.2173514301614824,253.2,High Risk
6623,29,Unemployed,10514.26,360,4318.3,Home,12,3,0,1,4.04,Germany,2023-06-18,0.4107088848858597,202.0,High Risk
6624,29,Self-Employed,32993.5,427,717.0,Home,3,7,1,1,7.65,Canada,2023-05-17,0.0217315531847182,203.2,High Risk
6625,46,Salaried,75276.84,646,5000.0,Beauty,12,1,0,0,4.58,India,2024-07-05,0.0664214916566636,83.60000000000001,Medium Risk
6626,39,Salaried,83971.29,721,5000.0,Electronics,3,5,1,0,6.71,USA,2024-10-26,0.0595441608673631,81.6,Low Risk
6627,40,Student,18726.98,393,5000.0,Electronics,3,5,0,1,9.01,India,2024-09-02,0.2669944646707584,192.8,High Risk
6628,52,Student,11152.27,392,389.89,Sports,12,0,0,0,5.64,UK,2024-10-31,0.0349605954662145,183.2,High Risk
6629,52,Unemployed,20532.57,341,5000.0,Electronics,6,17,1,0,8.63,India,2024-11-25,0.2435155462759898,257.6,High Risk
6630,36,Salaried,34709.09,474,5000.0,Electronics,3,12,1,1,3.64,Germany,2023-03-05,0.1440544825577392,194.4,High Risk
6631,32,Unemployed,11588.56,300,5000.0,Beauty,3,16,3,1,5.34,Australia,2024-10-04,0.431459991577901,312.0,High Risk
6632,34,Unemployed,20845.11,445,5000.0,Sports,3,4,0,1,2.53,USA,2024-10-11,0.239864409446628,170.0,High Risk
6633,26,Self-Employed,92405.23,671,5000.0,Electronics,6,16,3,1,7.6,USA,2023-01-19,0.0541094914216435,163.60000000000002,Medium Risk
6634,29,Student,17107.88,365,5000.0,Beauty,9,14,1,1,8.53,India,2023-06-07,0.2922629805680189,242.0,High Risk
6635,36,Student,25577.89,404,5000.0,Beauty,9,13,1,0,6.84,USA,2023-05-14,0.1954813317283013,224.4,High Risk
6636,37,Unemployed,10302.04,305,2848.62,Home,9,6,1,0,9.37,USA,2024-10-08,0.2765102834001809,250.0,High Risk
6637,32,Unemployed,7332.38,399,4173.55,Electronics,12,3,0,1,4.59,USA,2023-06-03,0.5691944498239316,186.4,High Risk
6638,54,Salaried,51642.92,569,5000.0,Fashion,6,14,1,0,3.89,India,2023-03-11,0.0968186926688111,160.4,Medium Risk
6639,34,Self-Employed,83853.66,654,5000.0,Sports,6,18,3,1,1.06,UK,2023-02-27,0.05962768947712,174.4,Medium Risk
6640,35,Self-Employed,54132.27,506,5000.0,Beauty,12,17,2,1,5.52,UK,2023-06-08,0.0923663463586507,211.6,High Risk
6641,43,Self-Employed,96075.14,764,3138.75,Beauty,12,0,0,0,3.16,UK,2024-09-10,0.0326697416209854,34.4,Low Risk
6642,48,Unemployed,8647.1,378,3971.83,Sports,9,2,0,1,5.1,India,2023-04-26,0.4593250916492234,192.8,High Risk
6643,30,Unemployed,14404.46,378,2290.62,Sports,6,7,0,0,5.08,UK,2024-08-04,0.1590215808159417,202.8,High Risk
6644,35,Self-Employed,85520.33,746,100.0,Home,12,1,0,0,2.71,UK,2023-05-08,0.0011693126067217,43.6,Low Risk
6645,32,Self-Employed,78386.18,691,5000.0,Home,9,19,2,0,6.36,USA,2023-04-28,0.0637867542467307,141.6,Medium Risk
6646,18,Salaried,12062.32,300,2021.92,Sports,6,13,2,0,8.69,Australia,2024-07-31,0.1676228121953322,286.0,High Risk
6647,39,Self-Employed,66907.59,642,5000.0,Sports,6,16,1,0,9.84,UK,2023-01-13,0.0747299372163905,135.2,Medium Risk
6648,33,Student,5000.0,300,455.56,Home,6,12,2,0,5.77,UK,2023-06-20,0.091112,284.0,High Risk
6649,35,Salaried,41159.12,484,5000.0,Electronics,12,2,0,0,7.65,Australia,2024-09-01,0.1214797595283864,150.4,High Risk
6650,26,Unemployed,12572.24,383,5000.0,Home,9,7,1,0,7.29,UK,2023-01-30,0.3977016028965403,220.8,High Risk
6651,34,Student,28041.97,400,5000.0,Home,3,13,1,0,6.84,Australia,2023-02-09,0.1783041633665537,226.0,High Risk
6652,21,Unemployed,5000.0,352,3108.47,Home,6,6,1,0,6.01,Australia,2024-08-14,0.621694,231.2,High Risk
6653,23,Self-Employed,44716.19,528,5000.0,Fashion,12,4,0,0,4.76,India,2023-03-13,0.1118163242440825,136.8,High Risk
6654,30,Salaried,65113.83,653,5000.0,Fashion,3,4,0,0,3.89,USA,2023-06-19,0.076788602359898,86.80000000000001,Medium Risk
6655,39,Self-Employed,76640.48,622,4771.35,Beauty,12,4,1,0,3.1,UK,2023-04-01,0.0622562645745433,119.2,Medium Risk
6656,28,Unemployed,9077.04,300,4147.29,Sports,6,13,3,1,8.92,Australia,2023-01-16,0.4568989450305385,306.0,High Risk
6657,28,Salaried,69555.63,617,5000.0,Beauty,12,1,0,0,4.47,Germany,2023-05-13,0.0718849070880387,95.2,Medium Risk
6658,20,Unemployed,11745.36,344,4973.29,Fashion,6,0,0,0,2.43,USA,2023-02-08,0.4234259316019262,202.4,High Risk
6659,42,Student,5000.0,300,530.05,Fashion,6,11,3,1,4.73,Germany,2023-01-07,0.10601,302.0,High Risk
6660,36,Self-Employed,62079.31,604,5000.0,Electronics,9,5,1,0,1.54,USA,2024-07-06,0.0805421323142928,128.4,Medium Risk
6661,18,Unemployed,8475.04,300,2636.2,Fashion,12,10,2,0,1.99,India,2024-09-10,0.3110545790934319,280.0,High Risk
6662,42,Unemployed,6381.12,339,2360.76,Home,12,2,0,1,4.24,Australia,2023-01-20,0.3699601323905521,208.4,High Risk
6663,27,Salaried,37485.3,378,5000.0,Sports,6,13,6,1,4.08,India,2023-01-01,0.133385620496568,334.8,High Risk
6664,32,Salaried,59142.95,500,5000.0,Sports,6,16,3,1,9.33,Germany,2024-11-06,0.084540930068588,232.0,High Risk
6665,26,Self-Employed,75293.87,690,5000.0,Electronics,9,16,2,0,5.21,UK,2024-10-07,0.066406468415025,136.0,Medium Risk
6666,28,Student,18608.71,305,4969.75,Fashion,6,20,3,1,5.14,India,2023-02-27,0.2670657987576785,318.0,High Risk
6667,44,Unemployed,13430.04,366,3895.04,Sports,6,1,0,0,6.73,USA,2023-05-22,0.290024452644966,195.6,High Risk
6668,19,Student,15354.86,387,5000.0,Sports,12,0,0,1,1.15,Canada,2023-01-10,0.3256298005973353,185.2,High Risk
6669,37,Self-Employed,49984.98,534,5000.0,Home,9,0,0,0,3.73,Canada,2024-09-04,0.1000300490267276,126.4,High Risk
6670,40,Self-Employed,72208.42,660,5000.0,Home,3,6,0,0,2.15,USA,2023-01-03,0.0692440022922534,88.0,Medium Risk
6671,44,Student,30829.45,350,2938.99,Electronics,12,20,3,1,6.82,India,2024-07-10,0.0953306010973273,300.0,High Risk
6672,42,Salaried,72123.95,583,5000.0,Sports,3,9,1,0,4.97,India,2023-05-06,0.0693250993601986,144.8,Medium Risk
6673,50,Unemployed,22312.53,411,5000.0,Beauty,12,1,0,0,4.91,Germany,2024-08-13,0.2240893345577574,177.60000000000002,High Risk
6674,36,Student,17093.39,315,5000.0,Sports,6,8,1,0,2.06,India,2024-07-27,0.2925107307561578,250.0,High Risk
6675,56,Unemployed,10516.75,300,4248.89,Home,9,2,2,0,3.76,USA,2023-03-17,0.4040116956284023,264.0,High Risk
6676,35,Student,20281.7,411,5000.0,Home,6,0,0,1,4.41,UK,2024-12-28,0.246527657937944,175.60000000000002,High Risk
6677,52,Student,18547.26,321,5000.0,Home,3,8,1,0,7.16,UK,2024-09-10,0.2695815985757465,247.6,High Risk
6678,37,Unemployed,8878.54,300,2997.62,Electronics,3,8,1,0,6.43,Canada,2023-01-25,0.337625330290791,256.0,Medium Risk
6679,32,Self-Employed,48325.8,472,5000.0,Sports,3,9,1,0,3.53,UK,2023-01-02,0.1034644020378348,189.2,High Risk
6680,59,Salaried,44793.89,522,5000.0,Beauty,12,0,0,0,9.12,Canada,2023-06-02,0.1116223663539826,131.20000000000002,High Risk
6681,18,Self-Employed,62052.9,554,5000.0,Beauty,12,5,1,0,2.31,Australia,2024-12-28,0.0805764114167105,148.4,Medium Risk
6682,47,Salaried,52512.16,506,5000.0,Electronics,6,2,0,0,5.01,Australia,2024-10-12,0.0952160413892705,141.6,High Risk
6683,27,Student,12605.98,300,4114.33,Fashion,9,17,1,1,5.88,Australia,2023-06-07,0.3263792263671686,274.0,High Risk
6684,43,Salaried,82712.61,736,5000.0,Fashion,3,4,0,0,1.46,Canada,2023-02-16,0.0604502747525437,53.6,Low Risk
6685,23,Unemployed,5461.62,355,2519.62,Sports,6,14,1,0,3.1,Canada,2023-05-16,0.4613319857478184,246.0,High Risk
6686,40,Student,13644.66,407,4703.87,Sports,12,1,0,0,7.99,Australia,2023-02-15,0.3447407264087196,179.20000000000002,High Risk
6687,39,Unemployed,11614.1,362,4972.77,Sports,3,0,0,0,3.3,Canada,2024-12-23,0.4281666250505851,195.2,High Risk
6688,24,Unemployed,10237.15,343,2017.87,Sports,3,0,0,0,8.61,Canada,2024-10-19,0.1971124775938615,202.8,High Risk
6689,55,Self-Employed,54956.53,531,5000.0,Sports,12,19,2,1,6.83,India,2023-04-25,0.0909809989822865,205.6,High Risk
6690,45,Student,17759.93,391,4423.92,Home,12,4,0,1,8.57,Germany,2023-01-09,0.2490955763902222,191.6,High Risk
6691,57,Self-Employed,51322.36,529,5000.0,Beauty,9,24,2,1,3.76,India,2024-12-11,0.0974234232408642,216.4,High Risk
6692,40,Student,10328.73,300,4887.14,Beauty,3,18,2,1,6.74,Australia,2023-02-16,0.4731598173250729,296.0,High Risk
6693,22,Self-Employed,27474.17,448,5000.0,Home,3,3,0,1,2.16,Germany,2024-11-17,0.1819891192345392,166.8,High Risk
6694,23,Self-Employed,50826.25,525,5000.0,Electronics,6,7,1,0,1.36,India,2023-06-10,0.0983743636408352,164.0,High Risk
6695,49,Unemployed,9740.87,355,2452.35,Home,12,11,1,0,1.69,USA,2024-10-02,0.2517588264703255,240.0,High Risk
6696,23,Student,9109.58,365,1954.75,Fashion,9,9,1,1,7.83,USA,2023-04-08,0.2145817919157634,232.0,High Risk
6697,34,Self-Employed,68950.74,596,5000.0,Sports,6,17,1,0,3.32,Germany,2023-05-08,0.0725155379043067,155.60000000000002,Medium Risk
6698,58,Self-Employed,77164.87,606,5000.0,Sports,6,14,2,0,5.27,USA,2023-04-21,0.0647963250634647,165.60000000000002,Medium Risk
6699,53,Self-Employed,80340.16,674,5000.0,Sports,12,15,1,0,7.13,India,2024-08-27,0.0622353751847145,120.4,Medium Risk
6700,19,Self-Employed,57349.38,634,5000.0,Electronics,3,0,0,0,8.46,Australia,2023-06-10,0.087184900691167,86.4,Medium Risk
6701,55,Unemployed,16941.57,333,1002.69,Electronics,6,0,0,1,1.77,Germany,2023-04-30,0.0591851876774112,206.8,High Risk
6702,56,Self-Employed,107392.82,850,5000.0,Sports,6,0,0,0,6.98,USA,2023-01-04,0.0465580473629428,0.0,Low Risk
6703,30,Self-Employed,76219.16,621,5000.0,Sports,9,17,2,0,2.49,Canada,2024-12-30,0.0656003031258806,165.60000000000002,Medium Risk
6704,39,Salaried,60753.94,499,5000.0,Sports,12,18,3,1,2.58,Canada,2024-09-25,0.0822991891554687,236.4,High Risk
6705,38,Self-Employed,96561.26,713,5000.0,Fashion,9,15,2,0,8.19,USA,2023-05-01,0.0517806002117205,124.8,Low Risk
6706,47,Salaried,50287.57,487,5000.0,Electronics,6,22,2,1,3.6,India,2023-02-26,0.0994281489441625,229.2,High Risk
6707,54,Salaried,57232.98,562,5000.0,Fashion,6,9,1,0,7.84,USA,2024-09-17,0.0873622166799631,153.2,Medium Risk
6708,40,Self-Employed,40385.81,482,5000.0,Electronics,9,10,1,0,5.05,India,2024-08-30,0.1238058615142298,187.2,High Risk
6709,22,Salaried,36900.77,430,2958.82,Sports,12,14,2,0,5.49,Germany,2024-11-25,0.0801831506497019,236.0,High Risk
6710,42,Unemployed,8149.12,308,2833.85,Beauty,6,15,1,0,6.37,Germany,2023-04-14,0.3477492048221157,266.8,High Risk
6711,57,Salaried,79537.77,669,5000.0,Electronics,3,1,0,0,2.65,India,2024-11-28,0.0628632158030078,74.4,Medium Risk
6712,33,Unemployed,8513.96,300,100.0,Beauty,12,17,2,1,8.34,India,2024-12-07,0.0117454157642272,294.0,High Risk
6713,49,Salaried,49477.02,510,5000.0,Sports,3,16,2,1,2.11,India,2024-09-23,0.1010570159641789,208.0,High Risk
6714,24,Student,5651.83,300,799.78,Fashion,12,13,2,0,8.55,UK,2023-06-23,0.141508148688124,286.0,High Risk
6715,54,Unemployed,11330.13,379,3841.42,Electronics,6,4,0,1,7.71,UK,2023-01-05,0.3390446535035344,196.4,High Risk
6716,18,Salaried,21304.27,371,5000.0,Fashion,12,11,1,1,7.79,Canada,2024-10-20,0.234694734905256,233.6,High Risk
6717,36,Student,19607.86,354,5000.0,Home,12,9,1,0,3.88,Australia,2023-03-28,0.2549997807001886,236.4,High Risk
6718,31,Self-Employed,40242.18,523,5000.0,Electronics,3,0,0,1,5.46,Canada,2023-03-26,0.1242477420457838,130.8,High Risk
6719,54,Salaried,49604.85,529,5000.0,Beauty,12,17,2,0,9.93,UK,2023-02-28,0.1007965954941906,202.4,High Risk
6720,36,Unemployed,6970.38,300,531.5,Sports,12,0,0,1,7.72,Australia,2024-08-03,0.0762512230323167,220.0,Medium Risk
6721,54,Self-Employed,34131.59,421,4246.77,Fashion,12,3,0,1,9.77,UK,2023-04-25,0.1244234446739809,177.60000000000002,High Risk
6722,54,Student,17004.44,396,5000.0,Beauty,3,9,1,0,2.03,Canada,2024-08-07,0.2940408505072793,219.6,High Risk
6723,37,Student,16865.42,300,5000.0,Electronics,9,4,1,0,2.74,India,2023-01-30,0.2964646003479309,248.0,Medium Risk
6724,20,Salaried,44051.88,476,5000.0,Fashion,12,1,0,1,4.57,Australia,2023-06-08,0.1135025338305652,151.6,High Risk
6725,26,Salaried,57201.15,540,5000.0,Beauty,9,21,1,1,4.84,Germany,2023-01-17,0.0874108300270186,186.0,High Risk
6726,20,Self-Employed,60806.08,614,5000.0,Electronics,9,6,1,0,3.29,UK,2023-04-06,0.0822286192433388,126.4,Medium Risk
6727,35,Student,21771.1,418,2479.23,Home,3,4,0,0,8.45,Australia,2024-09-09,0.1138771123186242,180.8,High Risk
6728,52,Unemployed,5000.0,300,2401.45,Beauty,6,2,0,0,9.37,India,2023-03-24,0.4802899999999999,224.0,Medium Risk
6729,42,Student,7931.97,300,2048.97,Electronics,12,7,2,1,7.59,Australia,2023-05-10,0.2583179210208813,274.0,High Risk
6730,52,Salaried,38714.93,422,5000.0,Beauty,6,9,2,0,1.36,Germany,2023-01-08,0.1291491422043124,229.2,High Risk
